SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.081800	2021-07-31T06:11:33.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.085500	2021-07-31T05:21:03.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.084500	2021-07-31T05:04:13.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.081900	2021-07-30T23:33:28.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.084600	2021-07-30T21:53:31.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.085400	2021-07-30T15:31:19.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.084700	2021-07-30T11:36:58.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.082100	2021-07-30T10:38:37.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.085100	2021-07-30T09:48:41.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.082200	2021-07-30T04:13:24.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.084900	2021-07-29T22:49:08.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.084600	2021-07-29T19:29:07.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.084700	2021-07-29T13:36:31.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.082100	2021-07-29T12:04:27.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.084800	2021-07-29T06:46:07.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.082200	2021-07-29T05:56:17.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.085000	2021-07-28T23:56:35.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.084900	2021-07-28T22:49:08.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.082500	2021-07-28T22:40:50.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.085300	2021-07-28T16:49:10.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.082900	2021-07-28T15:25:30.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.083000	2021-07-28T09:59:04.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.085100	2021-07-28T09:26:08.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.085200	2021-07-28T03:42:30.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.083100	2021-07-28T03:17:25.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.085500	2021-07-27T22:50:00.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.083200	2021-07-27T22:33:34.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.085300	2021-07-27T20:27:41.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.083500	2021-07-27T17:48:37.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.085100	2021-07-27T14:02:37.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.085700	2021-07-27T13:12:51.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.083400	2021-07-27T10:42:15.000Z
SPOTPRICEHISTORY	us-east-2c	c5.2xlarge	Linux/UNIX	0.084800	2021-07-27T08:19:53.000Z
SPOTPRICEHISTORY	us-east-2b	c5.2xlarge	Linux/UNIX	0.085500	2021-07-27T07:37:33.000Z
SPOTPRICEHISTORY	us-east-2a	c5.2xlarge	Linux/UNIX	0.083500	2021-07-27T03:52:03.000Z
