SPOTPRICEHISTORY	us-west-2c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-31T00:56:45.000Z
SPOTPRICEHISTORY	us-west-2b	p3.2xlarge	Linux/UNIX	0.918000	2021-07-31T00:56:45.000Z
SPOTPRICEHISTORY	us-west-2a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-31T00:56:45.000Z
SPOTPRICEHISTORY	us-west-2c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-30T00:56:42.000Z
SPOTPRICEHISTORY	us-west-2b	p3.2xlarge	Linux/UNIX	0.918000	2021-07-30T00:56:42.000Z
SPOTPRICEHISTORY	us-west-2a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-30T00:56:42.000Z
SPOTPRICEHISTORY	us-west-2c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-29T00:56:25.000Z
SPOTPRICEHISTORY	us-west-2b	p3.2xlarge	Linux/UNIX	0.918000	2021-07-29T00:56:25.000Z
SPOTPRICEHISTORY	us-west-2a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-29T00:56:25.000Z
SPOTPRICEHISTORY	us-west-2c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-28T00:56:07.000Z
SPOTPRICEHISTORY	us-west-2b	p3.2xlarge	Linux/UNIX	0.918000	2021-07-28T00:56:07.000Z
SPOTPRICEHISTORY	us-west-2a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-28T00:56:07.000Z
SPOTPRICEHISTORY	us-west-2c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-27T00:56:07.000Z
SPOTPRICEHISTORY	us-west-2b	p3.2xlarge	Linux/UNIX	0.918000	2021-07-27T00:56:07.000Z
SPOTPRICEHISTORY	us-west-2a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-27T00:56:07.000Z
