SPOTPRICEHISTORY	us-east-1c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-31T06:20:50.000Z
SPOTPRICEHISTORY	us-east-1f	p3.2xlarge	Linux/UNIX	0.918000	2021-07-31T06:20:50.000Z
SPOTPRICEHISTORY	us-east-1a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-31T06:20:50.000Z
SPOTPRICEHISTORY	us-east-1d	p3.2xlarge	Linux/UNIX	0.918000	2021-07-31T06:20:50.000Z
SPOTPRICEHISTORY	us-east-1c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-30T06:20:15.000Z
SPOTPRICEHISTORY	us-east-1f	p3.2xlarge	Linux/UNIX	0.918000	2021-07-30T06:20:15.000Z
SPOTPRICEHISTORY	us-east-1a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-30T06:20:15.000Z
SPOTPRICEHISTORY	us-east-1d	p3.2xlarge	Linux/UNIX	0.918000	2021-07-30T06:20:15.000Z
SPOTPRICEHISTORY	us-east-1c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-29T06:20:13.000Z
SPOTPRICEHISTORY	us-east-1f	p3.2xlarge	Linux/UNIX	0.918000	2021-07-29T06:20:13.000Z
SPOTPRICEHISTORY	us-east-1a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-29T06:20:13.000Z
SPOTPRICEHISTORY	us-east-1d	p3.2xlarge	Linux/UNIX	0.918000	2021-07-29T06:20:13.000Z
SPOTPRICEHISTORY	us-east-1c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-28T06:20:13.000Z
SPOTPRICEHISTORY	us-east-1f	p3.2xlarge	Linux/UNIX	0.918000	2021-07-28T06:20:13.000Z
SPOTPRICEHISTORY	us-east-1a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-28T06:20:13.000Z
SPOTPRICEHISTORY	us-east-1d	p3.2xlarge	Linux/UNIX	0.918000	2021-07-28T06:20:13.000Z
SPOTPRICEHISTORY	us-east-1c	p3.2xlarge	Linux/UNIX	0.918000	2021-07-27T06:20:08.000Z
SPOTPRICEHISTORY	us-east-1f	p3.2xlarge	Linux/UNIX	0.918000	2021-07-27T06:20:08.000Z
SPOTPRICEHISTORY	us-east-1a	p3.2xlarge	Linux/UNIX	0.918000	2021-07-27T06:20:08.000Z
SPOTPRICEHISTORY	us-east-1d	p3.2xlarge	Linux/UNIX	0.918000	2021-07-27T06:20:08.000Z
