SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.185100	2021-07-31T09:40:19.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.179000	2021-07-31T09:34:47.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.192000	2021-07-31T07:18:17.000Z
SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.174000	2021-07-31T04:29:18.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.179300	2021-07-31T02:52:47.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.179500	2021-07-30T22:02:16.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.185200	2021-07-30T21:12:48.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.192100	2021-07-30T19:45:18.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.179800	2021-07-30T16:11:48.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.185100	2021-07-30T09:40:18.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.180000	2021-07-30T09:40:18.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.180300	2021-07-30T05:03:22.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.185200	2021-07-30T04:37:47.000Z
SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.174000	2021-07-30T04:29:17.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.185300	2021-07-29T22:46:46.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.185200	2021-07-29T21:12:47.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.192200	2021-07-29T20:21:16.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.180500	2021-07-29T19:12:51.000Z
SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.173900	2021-07-29T16:47:17.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.185200	2021-07-29T16:30:18.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.185100	2021-07-29T15:47:17.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.180100	2021-07-29T14:30:20.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191900	2021-07-29T12:47:47.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.185000	2021-07-29T10:39:19.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191700	2021-07-29T07:48:17.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.179700	2021-07-29T07:13:47.000Z
SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.173700	2021-07-29T06:13:51.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191500	2021-07-29T01:05:59.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.179500	2021-07-29T00:49:01.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.185100	2021-07-29T00:23:03.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.184900	2021-07-28T23:32:00.000Z
SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.173600	2021-07-28T23:32:00.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191400	2021-07-28T20:15:00.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.179100	2021-07-28T17:41:01.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.184800	2021-07-28T17:32:30.000Z
SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.173400	2021-07-28T16:15:31.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191200	2021-07-28T13:16:01.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.178800	2021-07-28T11:50:01.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191100	2021-07-28T08:24:59.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.184600	2021-07-28T06:16:32.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.184500	2021-07-28T05:59:14.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.184900	2021-07-28T05:16:30.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.178600	2021-07-28T05:08:04.000Z
