SPOTPRICEHISTORY	us-east-1a	c5.4xlarge	Linux/UNIX	0.259300	2021-07-31T09:43:29.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.327700	2021-07-31T09:35:00.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261500	2021-07-31T07:52:32.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.335600	2021-07-31T07:44:02.000Z
SPOTPRICEHISTORY	us-east-1a	c5.4xlarge	Linux/UNIX	0.259200	2021-07-31T04:44:05.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.327500	2021-07-31T03:18:31.000Z
SPOTPRICEHISTORY	us-east-1a	c5.4xlarge	Linux/UNIX	0.259100	2021-07-31T03:02:26.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.335800	2021-07-31T02:19:01.000Z
SPOTPRICEHISTORY	us-east-1c	c5.4xlarge	Linux/UNIX	0.259700	2021-07-30T23:28:00.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.327200	2021-07-30T22:11:04.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.335900	2021-07-30T19:03:01.000Z
SPOTPRICEHISTORY	us-east-1c	c5.4xlarge	Linux/UNIX	0.259800	2021-07-30T16:46:05.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.326700	2021-07-30T15:20:30.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.336100	2021-07-30T11:54:31.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.326300	2021-07-30T08:57:29.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261500	2021-07-30T07:52:30.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.336200	2021-07-30T04:46:30.000Z
SPOTPRICEHISTORY	us-east-1c	c5.4xlarge	Linux/UNIX	0.259100	2021-07-30T03:02:26.000Z
SPOTPRICEHISTORY	us-east-1a	c5.4xlarge	Linux/UNIX	0.259100	2021-07-30T03:02:26.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261600	2021-07-30T02:55:32.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.326000	2021-07-30T02:04:00.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.336500	2021-07-29T23:47:01.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.325500	2021-07-29T21:12:31.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261500	2021-07-29T17:38:31.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.336700	2021-07-29T17:21:32.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.325000	2021-07-29T14:30:31.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.336900	2021-07-29T12:30:33.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.337000	2021-07-29T07:39:32.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261400	2021-07-29T05:05:30.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.324700	2021-07-29T03:06:00.000Z
SPOTPRICEHISTORY	us-east-1c	c5.4xlarge	Linux/UNIX	0.259100	2021-07-29T03:02:26.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.337400	2021-07-29T03:02:26.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261500	2021-07-29T03:02:26.000Z
SPOTPRICEHISTORY	us-east-1a	c5.4xlarge	Linux/UNIX	0.259100	2021-07-29T03:02:26.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.324600	2021-07-29T03:02:26.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.337400	2021-07-29T00:40:31.000Z
SPOTPRICEHISTORY	us-east-1a	c5.4xlarge	Linux/UNIX	0.259100	2021-07-28T22:33:48.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.324600	2021-07-28T21:15:03.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.337500	2021-07-28T19:49:30.000Z
SPOTPRICEHISTORY	us-east-1c	c5.4xlarge	Linux/UNIX	0.259100	2021-07-28T17:27:48.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.337700	2021-07-28T13:50:04.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.324200	2021-07-28T13:41:29.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.337900	2021-07-28T09:16:30.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.323300	2021-07-28T08:59:02.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261500	2021-07-28T07:33:30.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.320500	2021-07-28T04:08:30.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.338000	2021-07-28T03:00:00.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261300	2021-07-28T01:42:59.000Z
SPOTPRICEHISTORY	us-east-1a	c5.4xlarge	Linux/UNIX	0.259100	2021-07-27T22:33:46.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.316300	2021-07-27T21:48:31.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.338200	2021-07-27T21:31:32.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261200	2021-07-27T18:53:17.000Z
SPOTPRICEHISTORY	us-east-1c	c5.4xlarge	Linux/UNIX	0.259100	2021-07-27T17:27:47.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.338300	2021-07-27T16:07:18.000Z
SPOTPRICEHISTORY	us-east-1d	c5.4xlarge	Linux/UNIX	0.310600	2021-07-27T15:41:16.000Z
SPOTPRICEHISTORY	us-east-1b	c5.4xlarge	Linux/UNIX	0.261300	2021-07-27T14:15:46.000Z
SPOTPRICEHISTORY	us-east-1f	c5.4xlarge	Linux/UNIX	0.338600	2021-07-27T10:24:46.000Z
SPOTPRICEHISTORY	us-east-1c	c5.4xlarge	Linux/UNIX	0.259200	2021-07-27T10:07:45.000Z
